status_id,user_id,created_at,clean_text,Polarity,sentiment,Date,Time
1.24414e+18,2149026728.0,2020-03-29T05:47:37Z,question responsible state ny governor president whoever responsible also accountable accountability comes consequences consequences responsible party ready accept,0.9136,Pos,2020-03-29,03:01:38
1.24432e+18,769578774.0,2020-03-29T17:30:14Z,sharing fascinating best practices realtors working home working current social distancing parameters join us live april 1 2020 5 pm,0.9136,Pos,2020-03-29,11:06:42
1.24429e+18,729078128.0,2020-03-29T15:49:15Z,ruffruff everyoneglad see amp looking wellthank sharing4paws spirit osbourne family,0.1779,Pos,2020-03-29,09:32:39
1.2441e+18,333816456.0,2020-03-29T03:28:46Z,tiger king done final episode believe show based true story murder hire swinger meth mouth teeth missing husband carol big cat rescue tampa fl best documentary film,0.5267,Pos,2020-03-29,01:48:20
1.24439e+18,9.00006e+17,2020-03-29T22:30:47Z,thought know bad thereit hoax right truly giant piece dog shit,-0.743,Neg,2020-03-29,15:06:39
1.24417e+18,1.17573e+18,2020-03-29T07:35:03Z,opt since yesterday didnt receive update regards new cases pls stop deceiving us,-0.5106,Neg,2020-03-29,04:12:49
1.24418e+18,3180112594.0,2020-03-29T08:17:42Z,would guessed best thing world could reversing climate change would virus,0.6369,Pos,2020-03-29,04:45:00
1.24421e+18,9.78939e+17,2020-03-29T10:25:47Z,covid19 still 2nd dangerous pandemic invented china still 1st,-0.4767,Neg,2020-03-29,05:59:08
1.24434e+18,38720614.0,2020-03-29T19:00:00Z,families isolating home means enduring stress harms living near facilities takes look one noisy compressor station impacting neighbors southwest pa,-0.7717,Neg,2020-03-29,12:13:39
1.24423e+18,78882614.0,2020-03-29T11:46:03Z,no10 trying silence health secy trying score points,0.0,Neu,2020-03-29,06:54:58
1.24411e+18,74693663.0,2020-03-29T04:09:40Z,lockdown planned kill,-0.6908,Neg,2020-03-29,02:10:26
1.24441e+18,98748056.0,2020-03-29T23:46:14Z,gov desantis demand every person attended mega church today self quarantine 14 days otherwise therell cluster likes world never seen thousands die within next 30 days,0.6647,Pos,2020-03-29,15:53:13
1.24425e+18,7.32425e+17,2020-03-29T13:00:45Z,australian cricketers made wait new contracts read,0.0,Neu,2020-03-29,07:37:29
1.24417e+18,45548647.0,2020-03-29T07:42:58Z,michael gove apparently incapable giving honest straight answer less 300 words,0.6124,Pos,2020-03-29,04:18:10
1.24423e+18,7.83624e+17,2020-03-29T11:37:04Z,social distancing mean alone brings us together contribute flatten curve build community share ideas,0.0516,Pos,2020-03-29,06:49:00
1.24427e+18,9.4683e+17,2020-03-29T14:09:41Z,dispelling rumours medical personnel infected patients families,-0.4939,Neg,2020-03-29,08:13:57
1.24438e+18,248989054.0,2020-03-29T22:02:09Z,oped today better testing rapid diagnosis targeted surveillance boosting lab supplies help beat back,0.7906,Pos,2020-03-29,14:41:28
1.24409e+18,554739796.0,2020-03-29T02:22:26Z,spread mainly persontopersonwho close contact one another about6 feetthrough respiratory droplets infected person coughssneezesdroplets land mouths noses people nearby possibly inhaled lungs,-0.4939,Neg,2020-03-29,01:16:08
1.24431e+18,49307468.0,2020-03-29T17:09:50Z,poll trumps approval drops ridiculous call reopen economy,0.1531,Pos,2020-03-29,10:51:33
1.24422e+18,1.21181e+18,2020-03-29T11:07:34Z,fine gael leader leo varadkar claims following south korea singapore models blueshirt cultist asks examples european countries fg policy pr saving lives nothing like singapore sth korea,-0.0798,Neg,2020-03-29,06:28:54
1.24426e+18,1.24361e+18,2020-03-29T14:01:01Z,world never remain,0.0,Neu,2020-03-29,08:09:17
1.24421e+18,391755865.0,2020-03-29T10:37:00Z,june,0.0,Neu,2020-03-29,06:06:29
1.24433e+18,7366902.0,2020-03-29T18:17:44Z,city helena special called meeting provide 150000 assist schools students remote learning,0.4019,Pos,2020-03-29,11:41:34
1.24437e+18,9.35071e+17,2020-03-29T20:51:19Z,already quarantine instructions forehead,0.0,Neu,2020-03-29,13:50:19
1.24417e+18,9.35496e+17,2020-03-29T07:55:49Z,urge,0.0,Neu,2020-03-29,04:27:30
1.2443e+18,20396220.0,2020-03-29T16:36:06Z,resources institute health metrics evaluation data based health forecasting system enable hospitals policymakers amp public better comprehend amp prepare response,0.4404,Pos,2020-03-29,10:23:05
1.24432e+18,20027453.0,2020-03-29T17:43:33Z,want something relax,0.4939,Pos,2020-03-29,11:15:59
1.24428e+18,376411732.0,2020-03-29T15:06:58Z,whats inconsequential accomplishment quarantine,0.0,Neu,2020-03-29,08:50:30
1.2444e+18,1.111e+18,2020-03-29T23:15:07Z,new wing whiskers amp k9 grapevine eric chicken wing mustache,0.0,Neu,2020-03-29,15:40:51
1.24419e+18,8.64857e+17,2020-03-29T08:59:45Z,says 35000 cases far investigation shows 67000 hospitalized since outbreak,0.0,Neu,2020-03-29,05:12:35
1.24432e+18,1412735744.0,2020-03-29T17:48:01Z,still fuck right,-0.5423,Neg,2020-03-29,11:19:01
1.24406e+18,369788077.0,2020-03-29T00:35:00Z,also within 12 cook county sheriff office employees tested positive well 9 detainees tested negative coronavirus,0.25,Pos,2020-03-29,00:18:26
1.24428e+18,1.21724e+18,2020-03-29T15:26:41Z,china daishan dao note glistening lead based paint used deliver defective medical equipment amp floating bio weapons lab called peace ark new york times,-0.3182,Neg,2020-03-29,09:06:05
1.24427e+18,1.24146e+18,2020-03-29T14:29:00Z,uk death toll increased 209 216,-0.4215,Neg,2020-03-29,08:24:58
1.2441e+18,215858111.0,2020-03-29T02:59:43Z,thoughts gave away 178 tons ppe need keep front line health care workers dying,0.4939,Pos,2020-03-29,01:33:43
1.24412e+18,1.20962e+18,2020-03-29T04:32:40Z,call get cure,0.0,Neu,2020-03-29,02:22:40
1.24433e+18,402231469.0,2020-03-29T18:26:09Z,blushing bini language refreshing proverbsamp idioms edo nimose oba gha toh kpehere ise use practice sneeze tissue clothe discard afterwards possible sneeze ur elbow,-0.25,Neg,2020-03-29,11:48:10
1.24426e+18,14221917.0,2020-03-29T14:01:40Z,delay filing deadline due could create cash crunch pennsylania,-0.0516,Neg,2020-03-29,08:09:39
1.24436e+18,299364265.0,2020-03-29T20:28:40Z,wethe us idea many cases wake rather critiquing media job help part solution go hospital broward miami dade county see happening,0.6124,Pos,2020-03-29,13:30:00
1.24429e+18,2326332780.0,2020-03-29T15:45:06Z,stay home save lives,0.4939,Pos,2020-03-29,09:26:16
1.24421e+18,9.28005e+17,2020-03-29T10:09:59Z,developed simple use saliva test covid19 order test online spit learn whether carrying virus together beat covid19 available uk,0.0,Neu,2020-03-29,05:48:13
1.24414e+18,7.79036e+17,2020-03-29T05:53:13Z,first person family tested temperature 103 fit profile elderly person preexisting condition hope flu xxxkissiesxxx,0.4215,Pos,2020-03-29,03:05:05
1.24439e+18,558251172.0,2020-03-29T22:25:10Z,trump delusional liar understanding empathy hardworking nurses criminal,-0.7717,Neg,2020-03-29,15:01:50
1.24434e+18,8.97076e+17,2020-03-29T19:20:51Z,important,0.2023,Pos,2020-03-29,12:32:50
1.24434e+18,1.04296e+18,2020-03-29T19:20:16Z,creating covid19 recitation lesson undergraduate intro public health students kinda therapeutic excited see students respond engage activities,0.6929,Pos,2020-03-29,12:32:22
1.24425e+18,9.02416e+17,2020-03-29T13:23:19Z,malaysia jom buat earth hour sending peace love amp healing universe,0.8271,Pos,2020-03-29,07:50:20
1.24428e+18,2541458987.0,2020-03-29T14:50:16Z,enjoy freedom lucky right,0.8807,Pos,2020-03-29,08:36:42
1.24411e+18,166248297.0,2020-03-29T03:53:15Z,someone smarter wider following explore us failings ignoring intelligence communication breakdown across multiple agencies mirror failures 911,-0.4215,Neg,2020-03-29,02:01:23
1.24437e+18,359949740.0,2020-03-29T21:17:36Z,abba kyari opens theyre moving abuja lagos,0.0,Neu,2020-03-29,14:09:44
1.24439e+18,15856030.0,2020-03-29T22:18:35Z,horrible news,-0.5423,Neg,2020-03-29,14:56:51
1.24409e+18,1654040172.0,2020-03-29T02:29:00Z,faith leaders assist continuing suspend gatherings size including prayer meetings amp encourage community members stay home critical time collective efforts slow spread,0.3612,Pos,2020-03-29,01:19:13
1.24431e+18,20751449.0,2020-03-29T17:10:03Z,thomas schaefer finance minister hesse state ended life apparently becoming deeply worried cope economic fallout,-0.3597,Neg,2020-03-29,10:51:45
1.24438e+18,7.58665e+17,2020-03-29T21:26:39Z,sorry chrome dome god using turn us back toward science,0.2023,Pos,2020-03-29,14:15:45
1.24413e+18,20023919.0,2020-03-29T05:30:58Z,thank healthcare workers drs nurses support teams amp first responders front lines,0.6369,Pos,2020-03-29,02:52:03
1.24412e+18,8.22842e+17,2020-03-29T04:23:50Z,awful,-0.4588,Neg,2020-03-29,02:18:02
1.2443e+18,260573833.0,2020-03-29T16:45:00Z,n1b donations seems fad,0.2263,Pos,2020-03-29,10:30:21
1.2444e+18,3621729794.0,2020-03-29T22:52:30Z,interesting world health organization travel bans feb dr tam follows lead,0.4019,Pos,2020-03-29,15:22:12
1.24414e+18,1.12204e+18,2020-03-29T06:10:04Z,face,0.0,Neu,2020-03-29,03:16:05
1.24435e+18,91193025.0,2020-03-29T20:01:33Z,uptodate information work study permit holders visit,0.0,Neu,2020-03-29,13:05:46
1.24423e+18,545643631.0,2020-03-29T12:00:44Z,free tonight 830pm et discuss practices sanitation prevention disease spread based recent information thanks sponsoring,0.7351,Pos,2020-03-29,07:04:07
1.2443e+18,605538483.0,2020-03-29T16:25:48Z,many us never heard let alone attempted use zoom valued uber pandemic change reality world,0.5632,Pos,2020-03-29,10:13:48
1.24419e+18,1.1044e+18,2020-03-29T08:56:27Z,whole world scared youtubers popular people posting shit like extovert quarantine problems shit thing joke anymore migrant workers doctors problems bigger priviliged problems,-0.8934,Neg,2020-03-29,05:10:41
1.24431e+18,3052806048.0,2020-03-29T16:58:11Z,shown world doctors hospitals important weapons wars,-0.6908,Neg,2020-03-29,10:41:25
1.24424e+18,2350504448.0,2020-03-29T12:25:26Z,treasury secretary steven mnuchin said friday expects economy rebound strongly widespread shutdowns contain novel lifted adding government working lightning speed provide support,0.7845,Pos,2020-03-29,07:17:35
1.2444e+18,9.04758e+17,2020-03-29T22:54:15Z,line,0.0,Neu,2020-03-29,15:23:23
1.24406e+18,3220670674.0,2020-03-29T00:24:56Z,little thank post photo work experience 2015 view looking dublin leaving france flew us home europe went lockdown today fly collect medical supplies china ireland,0.2975,Pos,2020-03-29,00:12:53
1.24407e+18,192547775.0,2020-03-29T01:04:53Z,establishment staring disaster face grip tightens,-0.6249,Neg,2020-03-29,00:34:51
1.24411e+18,859436366.0,2020-03-29T04:03:59Z,international cooperation pandemic,0.0,Neu,2020-03-29,02:07:32
1.24432e+18,27299232.0,2020-03-29T17:28:23Z,pulled service prayer book dad gave back 1968 tender age four months worth look today funny things work comrades us time,0.5859,Pos,2020-03-29,11:05:17
1.24416e+18,1.23767e+18,2020-03-29T07:17:19Z,alive thats hard kill work us using cellular machinery weaknesses weaknesses drugs might hurt wud hurt us may allah protect us murderous virus,-0.9509,Neg,2020-03-29,04:00:11
1.24414e+18,1.19272e+18,2020-03-29T05:47:36Z,happy stay safe sunday love,0.8957,Pos,2020-03-29,03:01:38
1.24423e+18,863527548.0,2020-03-29T12:04:00Z,amidst children eating grass survive country almost 200m people starving response create problems didnt say one go hungry whilst locked,-0.483,Neg,2020-03-29,07:06:07
1.2444e+18,2176877233.0,2020-03-29T22:50:05Z,stay home orders single mom 2 kids gives sulky sideeye,-0.2023,Neg,2020-03-29,15:20:28
1.2444e+18,397721152.0,2020-03-29T23:24:05Z,march april birthday babies like,0.3612,Pos,2020-03-29,15:45:25
1.24412e+18,2703641316.0,2020-03-29T04:50:14Z,ans tagging,0.0,Neu,2020-03-29,02:31:02
1.24441e+18,22179835.0,2020-03-29T23:38:23Z,sanitizing removes seen diseasecausing microscopic organisms bacteria viruses surface cleaned important sanitize commonly touched surfaces proper hygiene,0.2023,Pos,2020-03-29,15:50:27
1.24427e+18,50590205.0,2020-03-29T14:45:00Z,supporters thanks able support sector outbreak support work donating covid19 crisis appeal,0.7269,Pos,2020-03-29,08:33:38
1.24422e+18,106445878.0,2020-03-29T11:15:05Z,leaving home one period daily exercise today please stay close home avoid popular beauty spots open areas prevent large gathering,0.7783,Pos,2020-03-29,06:33:54
1.2443e+18,18486243.0,2020-03-29T16:17:34Z,president granted major disaster declaration state massachusetts response ongoing pandemic learn,-0.4767,Neg,2020-03-29,10:06:40
1.24438e+18,46798277.0,2020-03-29T21:42:53Z,unless front lines please make jokes ptsd incredibly insulting disrespectful us actually ptsd fighting lives,-0.4005,Neg,2020-03-29,14:26:30
1.24437e+18,8.0303e+17,2020-03-29T21:02:05Z,today hard day emotions hard affecting mentally want,-0.128,Neg,2020-03-29,13:59:46
1.2444e+18,16582975.0,2020-03-29T23:17:01Z,last week professor nadia abuelezam joined discuss epidemiology also panel health experts,0.0,Neu,2020-03-29,15:42:02
1.24411e+18,110302292.0,2020-03-29T03:48:04Z,mamen es live action,0.0,Neu,2020-03-29,01:59:24
1.24439e+18,2893772003.0,2020-03-29T22:36:19Z,suck hypocrites people 100 times better abuse line spit shops street ask move flea pit lease,-0.6369,Neg,2020-03-29,15:10:27
1.24432e+18,1.01918e+18,2020-03-29T17:35:42Z,every body saying china hid virus world nov 19 conference stake holders time yall believe chinese came reality dealing late january raise global alarm,-0.4215,Neg,2020-03-29,11:10:47
1.24428e+18,72549129.0,2020-03-29T15:15:27Z,called chinese attack,-0.4767,Neg,2020-03-29,08:57:31
1.24421e+18,1.2338e+18,2020-03-29T10:23:36Z,fighting covid19 antibiotics like trying boil water fridge simply doesnt work antibiotics bacteria viruses,0.0,Neu,2020-03-29,05:57:34
1.24434e+18,9.50954e+17,2020-03-29T18:54:09Z,time made restful productive reflective without trying noticed nuances like new buds apricot tree tree produced 6years,0.6124,Pos,2020-03-29,12:07:38
1.24437e+18,1.1308e+18,2020-03-29T20:50:53Z,breaking according fourteen new cases reported nigeria 9 lagos 5 fct 0930 pm 29th march 111 confirmed cases reported nigeria 1 death,-0.5994,Neg,2020-03-29,13:50:00
1.24419e+18,2178744220.0,2020-03-29T08:52:15Z,positive note see step change way businesses use technology barry cryer using landline participation teleconferencing much better people use landlines plus overload mobile networks,0.6124,Pos,2020-03-29,05:08:26
1.2442e+18,8.9857e+17,2020-03-29T10:00:34Z,states please pay attention migration workers ensure proper food shelter full health secure provide foo like bhandara people gather eat raise chances spreading health risk,0.7964,Pos,2020-03-29,05:40:50
1.24432e+18,2483130636.0,2020-03-29T17:38:35Z,italy average person died 3x comorbid factors,-0.5574,Neg,2020-03-29,11:12:45
1.24428e+18,126996941.0,2020-03-29T14:52:39Z,high time nationalise big companies like adanis ambanis money looted public exchequer form loan waivers precious natural resources free history utha ke dekh lo,0.9001,Pos,2020-03-29,08:38:43
1.24412e+18,1467171834.0,2020-03-29T04:14:05Z,lady gaga postpone new album release south china morning post,-0.2263,Neg,2020-03-29,02:12:51
1.24413e+18,9.84127e+17,2020-03-29T05:26:05Z,resource amazing 145 billion capital relief newly available entrepreneurs amp nonprofits foundations gov grants launched searchable database global national amp regional capital sources,0.8519,Pos,2020-03-29,02:49:27
1.24429e+18,1861580875.0,2020-03-29T15:32:15Z,posted model days ago model predicts 40k160k us deaths 81114 best guess 324 328 appear high end model 18422137 actual deaths 2221,0.6369,Pos,2020-03-29,09:12:16
1.24439e+18,9.38533e+17,2020-03-29T22:20:15Z,support dustin signing must act deliver copy officials last delivered representative schemel senator mastriano,0.4019,Pos,2020-03-29,14:58:32
1.24423e+18,142065407.0,2020-03-29T11:52:54Z,cigarettes,0.0,Neu,2020-03-29,06:59:30
1.24413e+18,36057377.0,2020-03-29T05:05:40Z,keeps house sane time,0.0,Neu,2020-03-29,02:39:12
1.24434e+18,1.22819e+18,2020-03-29T18:49:35Z,thing republicons thought time pandemic give half trillion dollars corporations gowns masks hospitals equipment test kits money rich assholes,-0.0516,Neg,2020-03-29,12:04:15
1.24436e+18,189822979.0,2020-03-29T20:17:30Z,much said happened honest reporting,0.5106,Pos,2020-03-29,13:19:20
1.24437e+18,1.17866e+18,2020-03-29T20:45:30Z,meanwhile get tested trumps around lot carriers licking boots day,0.0,Neu,2020-03-29,13:45:09
1.24439e+18,432047983.0,2020-03-29T22:06:19Z,neighbors must think spunky 70yearold woman lives apartment ive done nothing make fresh bread listen godfather films soundtrack write,-0.2411,Neg,2020-03-29,14:45:00
1.24432e+18,7.04326e+17,2020-03-29T17:49:49Z,hello everyone science backed study one many combination things think sick careful consuming much media hype believe wholeheartedly least let give hope,0.0772,Pos,2020-03-29,11:20:18
1.24435e+18,9.88442e+17,2020-03-29T19:42:36Z,hey stop vs agendafor one teamthe way prevent virus every single person wear proper need produce proper mask every single person didnt matter black white shit real,-0.6979,Neg,2020-03-29,12:50:50
1.24431e+18,1.21968e+18,2020-03-29T17:21:24Z,one way im coping uncertain future trying new things like gay sex try smile maybe call someone tell love fyi half bad lol,0.7964,Pos,2020-03-29,11:00:23
1.24426e+18,11811702.0,2020-03-29T14:05:02Z,known turn fact heading america 2003 sarslike fashion contacting family amp friends light prepper chats amp early warnings glad listened amp took seriously,0.4939,Pos,2020-03-29,08:11:21
1.24419e+18,1.21353e+18,2020-03-29T09:12:44Z,new cases new deaths 28 march 12322 247 6529 674 5974 889 5331 52 4611 319 2546 260 1850 64 1704 16 1159 93 902 24 449 11 god save us,0.6486,Pos,2020-03-29,05:19:04
1.24414e+18,1.09392e+18,2020-03-29T05:57:10Z,meanwhile modi spending time listening experience patients,0.0,Neu,2020-03-29,03:07:35
1.2444e+18,72905746.0,2020-03-29T23:18:06Z,someone explain pls opening city april 15 ppl dying left right virus,0.0772,Pos,2020-03-29,15:42:46
1.24429e+18,259498090.0,2020-03-29T16:00:53Z,thank southern california gas company socalgas southern california edison sce good partners crisis,0.0772,Pos,2020-03-29,09:51:38
1.24413e+18,3384394187.0,2020-03-29T05:19:49Z,due let abolish irs altogether making difficult people unemployed pandemic disgusting,-0.7096,Neg,2020-03-29,02:46:02
1.24435e+18,14217549.0,2020-03-29T19:37:57Z,anyone medicalscientific insight surprisingly small people uk tested positive tests given recently testing regime reserved people seem likely come 13,0.7003,Pos,2020-03-29,12:46:56
1.24431e+18,2783397926.0,2020-03-29T16:57:23Z,whoa keep isolation canada dr bonnie henry win,0.2732,Pos,2020-03-29,10:40:48
1.2444e+18,1616610301.0,2020-03-29T23:05:41Z,trump oh yes louisiana going get bad blame mardi gras crowds deborah deborah sigh let go fold arms kellynanne imitation trump oh florida great dont need close anything,0.25,Pos,2020-03-29,15:33:15
1.2441e+18,257039606.0,2020-03-29T03:21:56Z,turn send people back forth georgia spring break assholes,-0.5859,Neg,2020-03-29,01:44:49
1.2442e+18,1.06697e+18,2020-03-29T09:34:05Z,aaaaaand work said available work make get unemployment im legit blow brains hard hr one girl hates dont proof say wasnt available fuck,-0.5187,Neg,2020-03-29,05:28:05
1.24418e+18,944435156.0,2020-03-29T08:37:34Z,death toll increases 13000 231 cities nr victims alborz 520 gilan 1300 mazandaran 1030 hamadan 290 semnan 90 khorasan razavi 1070 skhorasan 33 hormozgan 33,-0.7351,Neg,2020-03-29,05:00:23
1.24413e+18,336677050.0,2020-03-29T05:13:27Z,grandpa abba kyari paid price baba baba tested positive dey reason fine dis morning una happy sunday happy corona house arrest,0.886,Pos,2020-03-29,02:43:00
1.24408e+18,1.24172e+18,2020-03-29T01:50:51Z,corona control america,0.0,Neu,2020-03-29,01:00:00
1.24437e+18,1.23632e+18,2020-03-29T21:20:02Z,best video thank convincing parents pure light,0.8555,Pos,2020-03-29,14:11:18
1.24429e+18,294691933.0,2020-03-29T15:29:05Z,14 ways protect mental health pandemic according public health england pheuk,0.3818,Pos,2020-03-29,09:08:35
1.24432e+18,9.81536e+17,2020-03-29T17:35:32Z,fantastic thank patients especially,0.7269,Pos,2020-03-29,11:10:39
1.24426e+18,1552087633.0,2020-03-29T14:05:26Z,thomas sch fer finance minister germanys hesse state committed suicide apparently becoming deeply worried cope economic fallout,-0.7089,Neg,2020-03-29,08:11:42
1.24432e+18,487449450.0,2020-03-29T17:51:56Z,yooo lockdown got people moving mad mum talking fucking chair,-0.4939,Neg,2020-03-29,11:21:50
1.24412e+18,1.24318e+18,2020-03-29T04:34:55Z,beauty india,0.5859,Pos,2020-03-29,02:23:45
1.24436e+18,1.04936e+18,2020-03-29T20:14:26Z,chinas fault,-0.4019,Neg,2020-03-29,13:16:24
1.24422e+18,218957096.0,2020-03-29T11:00:35Z,glory god nation able raise situation well fighting,0.6369,Pos,2020-03-29,06:23:36
1.24433e+18,211286498.0,2020-03-29T18:44:33Z,bren brown profiled bill whitaker 60 minutes tonight coping vulnerable time,-0.2263,Neg,2020-03-29,12:00:50
1.24408e+18,3198464593.0,2020-03-29T02:09:36Z,simpsons house cat flu episode fool monty gematriablogpostabc123,-0.6705,Neg,2020-03-29,01:09:19
1.2443e+18,946848632.0,2020-03-29T16:26:06Z,wonder economically using hammer strategic chisel would worked,0.0,Neu,2020-03-29,10:14:05
1.24426e+18,373883201.0,2020-03-29T13:53:48Z,weddings datings going coronavirus pandemic,0.0,Neu,2020-03-29,08:05:01
1.2444e+18,9.7377e+17,2020-03-29T22:49:33Z,allow shelter safety homes loved ones force wait til virus hits force wait die neglect let go must test every single person custody 35,0.1779,Pos,2020-03-29,15:20:06
1.24423e+18,20442930.0,2020-03-29T11:32:00Z,fetish site joins fight donation vital medical kit nhs,-0.1027,Neg,2020-03-29,06:45:53
1.24428e+18,199274671.0,2020-03-29T15:24:33Z,fight,-0.3818,Neg,2020-03-29,09:04:10
1.24407e+18,1.2238e+18,2020-03-29T01:00:41Z,7pm update 2k total dead 16k increase last 12hrs,-0.4588,Neg,2020-03-29,00:32:38
1.24434e+18,7.58666e+17,2020-03-29T18:49:14Z,president didnt talk government help private companies reduce effect stay home directive ensure keep staff payroll one suffer coz stay home,-0.4867,Neg,2020-03-29,12:03:59
1.24432e+18,9.20173e+17,2020-03-29T17:58:24Z,must listen,0.0,Neu,2020-03-29,11:26:30
1.24415e+18,2264111466.0,2020-03-29T06:38:08Z,health care profitable industrymaterial gain everything compassion speeches although health professionals great service present times control hope performance continues future,0.9612,Pos,2020-03-29,03:33:26
1.24413e+18,8.06376e+17,2020-03-29T05:16:30Z,combination drug seeing success,0.5719,Pos,2020-03-29,02:44:22
1.24408e+18,1.18294e+18,2020-03-29T02:08:20Z,65000 tests performed americans day,0.0,Neu,2020-03-29,01:08:30
1.24438e+18,2801110365.0,2020-03-29T21:29:06Z,please freeze rent mortgage bill payments people cant pay april 1st going able catch later ei amp benefits slow amp dont cover everyone something late,0.6593,Pos,2020-03-29,14:17:24
1.24435e+18,1.0841e+18,2020-03-29T20:05:15Z,students state borders still open like dont obey government go soon hear,0.3612,Pos,2020-03-29,13:09:00
1.24428e+18,30760265.0,2020-03-29T15:00:32Z,new podcast ggampco ep 10 make time defining moment,0.0,Neu,2020-03-29,08:45:03
1.24424e+18,1.10944e+18,2020-03-29T12:14:00Z,think hitting fossil fuel think ethanol producers seeing exact issues including lack storage lack demand ethanol plants shutting declining capital vlo shutting refineries,-0.6249,Neg,2020-03-29,07:11:23
1.24433e+18,1.06184e+18,2020-03-29T18:07:25Z,calm today alright pass,0.5106,Pos,2020-03-29,11:33:37
1.24427e+18,2806767541.0,2020-03-29T14:10:52Z,containment policies threaten response imperative migrants contained camps amp high risk settings europe included national surveillance response planning activities via,-0.5719,Neg,2020-03-29,08:14:43
1.24439e+18,1.14975e+18,2020-03-29T22:27:10Z,per wh presser fauci saying early models liberal deaths current models fatal reported previously 22mil dead 100k200k,-0.8316,Neg,2020-03-29,15:03:56
1.24431e+18,1276101230.0,2020-03-29T17:18:40Z,2 2 god bless hospital staff etal treating patients god bless troops amp veterans god bless leaders christian churches christians amp jews throughout world god bless america,0.9485,Pos,2020-03-29,10:58:51
1.24434e+18,1.23134e+18,2020-03-29T19:21:41Z,stop spreading stay home plans next 2 months,-0.296,Neg,2020-03-29,12:33:36
1.24416e+18,1.15508e+18,2020-03-29T07:25:39Z,yall please follow governments instructions stay home knock done feel like primary school kid keeps losing recess time one two kids cant follow directions,0.296,Pos,2020-03-29,04:06:00
1.24409e+18,67426462.0,2020-03-29T02:39:58Z,90x better alternative,0.4404,Pos,2020-03-29,01:24:34
1.24408e+18,4913320595.0,2020-03-29T01:46:27Z,discover great artists still alive shadows lights listen,0.7717,Pos,2020-03-29,00:57:48
1.24414e+18,2573950440.0,2020-03-29T06:02:01Z,amongst critical situation caused v click would like donate small contribution rs1000 loses caused corona disease v click praying speedy recovery grievous situation,-0.3818,Neg,2020-03-29,03:11:11
1.24423e+18,20596281.0,2020-03-29T12:00:08Z,complex interconnected systems vulnerable weakest links exposed societal weaknesses around world looks apply lessons crisis,-0.9022,Neg,2020-03-29,07:03:27
1.24415e+18,286567397.0,2020-03-29T06:15:15Z,imagine secondimagine tony tapping khabib empty arenaor empty warehouse film studio etcbiggest fight ever happening near silenceimagine,-0.6369,Neg,2020-03-29,03:19:05
1.24436e+18,430634917.0,2020-03-29T20:32:29Z,china recovering virus started china rest world option queue buy chinese products fight chinese virus amp hasnt done start,-0.3818,Neg,2020-03-29,13:33:41
1.24426e+18,19960065.0,2020-03-29T13:53:34Z,small contribution fight,-0.3818,Neg,2020-03-29,08:04:57
1.2442e+18,467130216.0,2020-03-29T09:53:28Z,release modelling data hidden time,0.0,Neu,2020-03-29,05:35:26
1.2444e+18,9.38533e+17,2020-03-29T23:02:46Z,support nicole signing must act deliver copy officials last delivered representative kirkland senator killion,0.4019,Pos,2020-03-29,15:30:24
1.24438e+18,292556151.0,2020-03-29T21:45:58Z,devil tries bring storm god brings double honour declare receive honour double portion troubles devil brought life jesus name amen,-0.5106,Neg,2020-03-29,14:28:37
1.24435e+18,176164718.0,2020-03-29T19:43:26Z,south africa 2 deaths first death reported western cape second death reported kwazulu natal today,-0.8316,Neg,2020-03-29,12:51:34
1.2441e+18,103740909.0,2020-03-29T03:06:34Z,man china bitch never blame,-0.4145,Neg,2020-03-29,01:37:15
1.24421e+18,1.11335e+18,2020-03-29T10:20:40Z,attempt globalists force global government asking,0.0,Neu,2020-03-29,05:55:30
1.24434e+18,1.24142e+18,2020-03-29T19:09:25Z,know hack next crisis youre going hate kassoskar,-0.8316,Neg,2020-03-29,12:22:56
1.24432e+18,1.18392e+18,2020-03-29T17:31:01Z,bonanza rich real estate investors tucked stimulus package,0.5574,Pos,2020-03-29,11:07:23
1.24413e+18,1.24022e+18,2020-03-29T05:26:17Z,fact airborne mainly transmitted droplets generated infected person coughs sneezes speaks protect keep 1m distance others disinfect surfaces frequently washrub avoid touching face,-0.4215,Neg,2020-03-29,02:49:36
1.24416e+18,1.04621e+18,2020-03-29T06:54:20Z,lets welcome nyc navy ship comfort affect,0.6705,Pos,2020-03-29,03:44:33
1.24413e+18,1.04157e+18,2020-03-29T05:04:45Z,informative thread children,0.0,Neu,2020-03-29,02:38:36
1.24429e+18,2789578146.0,2020-03-29T15:55:47Z,social distancing 6ft apart 6ft choice nigerian clarity,0.4019,Pos,2020-03-29,09:42:43
1.24437e+18,1.06972e+18,2020-03-29T21:10:11Z,looks like gov completely failed imposing lock without preparation led humanitarian crises eghealth related equipment still exported untill 22nd march stopped opposition leaders raised voices voices,-0.5678,Neg,2020-03-29,14:04:21
1.24431e+18,28506054.0,2020-03-29T17:15:02Z,discipline saved china indiscipline drowned europe arrogance decimating america ignorance kill africa,-0.9136,Neg,2020-03-29,10:55:41
1.24432e+18,1.03041e+18,2020-03-29T18:03:55Z,god charge unviverse washes hands every day rains keep safe,0.6124,Pos,2020-03-29,11:30:46
1.24421e+18,287175750.0,2020-03-29T10:15:00Z,luckily see short walk cold quiet sunday evening people around shinagawa station except people way home work taking walks photos later,0.5106,Pos,2020-03-29,05:51:33
